raceId,year,round,circuitId,name,driverRef,constructorRef,grid,quali_position,driver_champ_points,driver_champ_pos,constructor_champ_points,constructor_champ_pos,positionOrder,points,status,won_race,podium,dnf
1032,2020,2,70,Styrian Grand Prix,raikkonen,alfa,16,16.0,0.0,17.0,2.0,8.0,11,0.0,+1 Lap,0,0,0
1032,2020,2,70,Styrian Grand Prix,kevin_magnussen,haas,15,15.0,0.0,18.0,0.0,10.0,12,0.0,+1 Lap,0,0,0
1032,2020,2,70,Styrian Grand Prix,grosjean,haas,0,20.0,0.0,19.0,0.0,10.0,13,0.0,+1 Lap,0,0,0
1032,2020,2,70,Styrian Grand Prix,giovinazzi,alfa,19,19.0,2.0,13.0,2.0,8.0,14,0.0,+1 Lap,0,0,0
1032,2020,2,70,Styrian Grand Prix,gasly,alphatauri,7,8.0,6.0,9.0,7.0,7.0,15,0.0,+1 Lap,0,0,0
1032,2020,2,70,Styrian Grand Prix,russell,williams,11,12.0,0.0,20.0,0.0,9.0,16,0.0,+2 Laps,0,0,0
1032,2020,2,70,Styrian Grand Prix,latifi,williams,18,18.0,0.0,16.0,0.0,9.0,17,0.0,+2 Laps,0,0,0
1032,2020,2,70,Styrian Grand Prix,ocon,renault,5,5.0,4.0,11.0,8.0,6.0,18,0.0,Overheating,0,0,1
1032,2020,2,70,Styrian Grand Prix,leclerc,ferrari,14,11.0,18.0,4.0,19.0,5.0,19,0.0,Collision damage,0,0,1
1032,2020,2,70,Styrian Grand Prix,vettel,ferrari,10,10.0,1.0,15.0,19.0,5.0,20,0.0,Collision damage,0,0,1
1033,2020,3,11,Hungarian Grand Prix,hamilton,mercedes,1,1.0,63.0,1.0,121.0,1.0,1,26.0,Finished,1,1,0
1033,2020,3,11,Hungarian Grand Prix,max_verstappen,red_bull,7,7.0,33.0,3.0,55.0,2.0,2,18.0,Finished,0,1,0
1033,2020,3,11,Hungarian Grand Prix,bottas,mercedes,2,2.0,58.0,2.0,121.0,1.0,3,15.0,Finished,0,1,0
1033,2020,3,11,Hungarian Grand Prix,stroll,racing_point,3,3.0,18.0,8.0,40.0,4.0,4,12.0,Finished,0,0,0
1033,2020,3,11,Hungarian Grand Prix,albon,red_bull,13,13.0,22.0,5.0,55.0,2.0,5,10.0,Finished,0,0,0
1033,2020,3,11,Hungarian Grand Prix,vettel,ferrari,5,5.0,9.0,10.0,27.0,5.0,6,8.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,perez,racing_point,4,4.0,22.0,6.0,40.0,4.0,7,6.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,ricciardo,renault,11,11.0,8.0,11.0,12.0,6.0,8,4.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,sainz,mclaren,9,9.0,15.0,9.0,41.0,3.0,9,2.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,kevin_magnussen,haas,0,16.0,1.0,16.0,1.0,9.0,10,1.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,leclerc,ferrari,6,6.0,18.0,7.0,27.0,5.0,11,0.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,kvyat,alphatauri,17,17.0,1.0,15.0,7.0,7.0,12,0.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,norris,mclaren,8,8.0,26.0,4.0,41.0,3.0,13,0.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,ocon,renault,14,14.0,4.0,13.0,12.0,6.0,14,0.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,raikkonen,alfa,20,20.0,0.0,17.0,2.0,8.0,15,0.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,grosjean,haas,0,18.0,0.0,19.0,1.0,9.0,16,0.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,giovinazzi,alfa,19,19.0,2.0,14.0,2.0,8.0,17,0.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,russell,williams,12,12.0,0.0,20.0,0.0,10.0,18,0.0,+1 Lap,0,0,0
1033,2020,3,11,Hungarian Grand Prix,latifi,williams,15,15.0,0.0,18.0,0.0,10.0,19,0.0,+5 Laps,0,0,0
1033,2020,3,11,Hungarian Grand Prix,gasly,alphatauri,10,10.0,6.0,12.0,7.0,7.0,20,0.0,Engine,0,0,1
1034,2020,4,9,British Grand Prix,hamilton,mercedes,1,1.0,88.0,1.0,146.0,1.0,1,25.0,Finished,1,1,0
1034,2020,4,9,British Grand Prix,max_verstappen,red_bull,3,3.0,52.0,3.0,78.0,2.0,2,19.0,Finished,0,1,0
1034,2020,4,9,British Grand Prix,leclerc,ferrari,4,4.0,33.0,5.0,43.0,4.0,3,15.0,Finished,0,1,0
1034,2020,4,9,British Grand Prix,ricciardo,renault,8,8.0,20.0,9.0,32.0,6.0,4,12.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,norris,mclaren,5,5.0,36.0,4.0,51.0,3.0,5,10.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,ocon,renault,9,9.0,12.0,11.0,32.0,6.0,6,8.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,gasly,alphatauri,11,11.0,12.0,12.0,13.0,7.0,7,6.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,albon,red_bull,12,12.0,26.0,6.0,78.0,2.0,8,4.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,stroll,racing_point,6,6.0,20.0,8.0,42.0,5.0,9,2.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,vettel,ferrari,10,10.0,10.0,13.0,43.0,4.0,10,1.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,bottas,mercedes,2,2.0,58.0,2.0,146.0,1.0,11,0.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,russell,williams,20,15.0,0.0,19.0,0.0,10.0,12,0.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,sainz,mclaren,7,7.0,15.0,10.0,51.0,3.0,13,0.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,giovinazzi,alfa,15,17.0,2.0,14.0,2.0,8.0,14,0.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,latifi,williams,18,20.0,0.0,17.0,0.0,10.0,15,0.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,grosjean,haas,17,19.0,0.0,20.0,1.0,9.0,16,0.0,Finished,0,0,0
1034,2020,4,9,British Grand Prix,raikkonen,alfa,16,18.0,0.0,18.0,2.0,8.0,17,0.0,+1 Lap,0,0,0
1034,2020,4,9,British Grand Prix,kvyat,alphatauri,19,14.0,1.0,15.0,13.0,7.0,18,0.0,Accident,0,0,1
1034,2020,4,9,British Grand Prix,kevin_magnussen,haas,14,16.0,1.0,16.0,1.0,9.0,19,0.0,Collision,0,0,1
1034,2020,4,9,British Grand Prix,hulkenberg,racing_point,13,13.0,0.0,21.0,42.0,5.0,20,0.0,Power Unit,0,0,1
1035,2020,5,9,70th Anniversary Grand Prix,max_verstappen,red_bull,4,4.0,77.0,2.0,113.0,2.0,1,25.0,Finished,1,1,0
1035,2020,5,9,70th Anniversary Grand Prix,hamilton,mercedes,2,2.0,107.0,1.0,180.0,1.0,2,19.0,Finished,0,1,0
1035,2020,5,9,70th Anniversary Grand Prix,bottas,mercedes,1,1.0,73.0,3.0,180.0,1.0,3,15.0,Finished,0,1,0
1035,2020,5,9,70th Anniversary Grand Prix,leclerc,ferrari,8,8.0,45.0,4.0,55.0,3.0,4,12.0,Finished,0,0,0
1035,2020,5,9,70th Anniversary Grand Prix,albon,red_bull,9,9.0,36.0,6.0,113.0,2.0,5,10.0,Finished,0,0,0
1035,2020,5,9,70th Anniversary Grand Prix,stroll,racing_point,6,6.0,28.0,7.0,41.0,5.0,6,8.0,Finished,0,0,0
1035,2020,5,9,70th Anniversary Grand Prix,hulkenberg,racing_point,3,3.0,6.0,14.0,41.0,5.0,7,6.0,Finished,0,0,0
1035,2020,5,9,70th Anniversary Grand Prix,ocon,renault,14,11.0,16.0,10.0,36.0,6.0,8,4.0,Finished,0,0,0
1035,2020,5,9,70th Anniversary Grand Prix,norris,mclaren,10,10.0,38.0,5.0,53.0,4.0,9,2.0,Finished,0,0,0
1035,2020,5,9,70th Anniversary Grand Prix,kvyat,alphatauri,16,16.0,2.0,16.0,14.0,7.0,10,1.0,Finished,0,0,0
